28.21,79.62,1012.76
28.22,79.71,1012.79
28.22,79.69,1012.78
28.22,79.82,1012.77
28.23,79.83,1012.78
28.24,79.93,1012.78
28.23,79.84,1012.77
28.25,79.95,1012.82
28.25,79.62,1012.83
28.25,79.64,1012.81
28.26,79.53,1012.76
28.26,79.45,1012.78
28.27,79.43,1012.80
28.28,79.35,1012.82
28.29,79.31,1012.77
28.31,79.19,1012.78
28.33,79.36,1012.82
28.34,79.31,1012.82
28.35,79.21,1012.78
28.36,79.08,1012.77
28.38,79.20,1012.79
28.40,79.13,1012.78
28.41,79.11,1012.79
28.42,79.08,1012.78
28.42,79.21,1012.78
28.40,79.50,1012.80
28.39,79.33,1012.76
28.35,79.15,1012.76
28.33,79.22,1012.78
28.33,79.19,1012.79
28.33,79.44,1012.75
28.33,79.71,1012.79
28.33,79.67,1012.76
28.32,79.37,1012.74
28.31,79.22,1012.78
28.31,79.49,1012.79
28.30,79.72,1012.76
28.29,79.55,1012.77
28.28,79.46,1012.78
28.26,79.42,1012.77
28.24,79.59,1012.74
28.22,79.49,1012.77
28.22,79.55,1012.76
28.20,79.64,1012.74
28.20,79.59,1012.76
28.20,79.74,1012.75
28.18,79.46,1012.76
28.18,79.32,1012.75
28.20,79.32,1012.76
28.19,79.36,1012.76
28.21,79.82,1012.74
28.22,79.97,1012.77
28.23,80.05,1012.73
28.23,80.04,1012.76
28.23,80.08,1012.77
28.22,80.09,1012.73
28.21,80.09,1012.76
28.20,80.20,1012.76
28.19,80.21,1012.75
28.19,80.64,1012.75
28.18,80.74,1012.74
28.17,80.20,1012.75
28.16,79.81,1012.76
28.15,79.70,1012.74
28.15,79.79,1012.75
28.15,79.91,1012.76
28.15,79.80,1012.73
28.14,79.62,1012.74
28.14,79.62,1012.75
28.14,79.70,1012.78
28.14,79.64,1012.73
28.14,79.66,1012.73
28.15,79.77,1012.73
28.15,80.05,1012.77
28.16,79.96,1012.74
28.17,79.82,1012.77
28.16,79.82,1012.72
28.15,79.67,1012.74
28.14,79.72,1012.75
28.15,79.95,1012.74
28.15,80.18,1012.71
28.14,80.25,1012.76
28.13,80.17,1012.76
28.14,80.45,1012.73
28.12,80.15,1012.75
28.11,79.86,1012.76
28.11,79.99,1012.76
28.12,80.07,1012.76
28.11,80.19,1012.76
28.11,79.96,1012.75
28.11,79.85,1012.76
28.11,80.15,1012.76
28.12,80.14,1012.75
28.11,80.00,1012.75
28.11,79.98,1012.78
28.11,80.19,1012.75
28.11,80.32,1012.77
28.11,80.29,1012.79
28.09,80.08,1012.72
28.10,80.39,1012.75
28.10,80.14,1012.76
28.10,79.99,1012.76
28.11,79.89,1012.75
28.12,80.18,1012.75
28.12,80.17,1012.76
28.12,80.25,1012.76
28.13,80.42,1012.77
28.11,80.47,1012.76
28.11,80.34,1012.76
28.11,80.32,1012.77
28.11,80.14,1012.75
28.11,80.38,1012.76
28.12,80.51,1012.76
80.39,28.12,1012.75
28.11,80.17,1012.76
28.12,80.11,1012.76
28.11,80.09,1012.76
28.11,80.07,1012.77
28.12,80.17,1012.77
28.11,80.04,1012.76
28.12,80.10,1012.78
28.13,80.05,1012.77
28.13,80.14,1012.77
28.14,80.03,1012.77
28.13,80.03,1012.75
28.12,79.85,1012.77
28.13,79.91,1012.76
28.14,79.88,1012.76
28.13,79.85,1012.76
28.13,80.00,1012.74
28.12,79.94,1012.73
28.13,79.96,1012.74
28.14,80.15,1012.76
28.15,79.89,1012.79
28.14,79.96,1012.77
28.13,80.08,1012.79
28.14,80.26,1012.78
28.14,80.19,1012.77
28.15,80.36,1012.79
28.16,80.75,1012.79
28.15,80.40,1012.75
28.15,80.54,1012.75
28.15,80.23,1012.77
28.15,80.15,1012.76
28.15,80.09,1012.76
28.16,79.89,1012.78
28.17,80.20,1012.76
28.19,80.58,1012.77
28.20,80.54,1012.79
28.22,80.47,1012.79
28.23,80.31,1012.78
28.25,80.11,1012.78
28.26,80.02,1012.80
28.29,80.31,1012.77
28.28,80.17,1012.81
28.27,79.99,1012.77
28.26,79.74,1012.79
28.24,79.68,1012.80
28.23,79.61,1012.76
28.21,79.50,1012.82
28.23,79.44,1012.79
28.22,79.74,1012.79
28.22,79.77,1012.79
28.22,79.94,1012.75
28.22,79.85,1012.76
28.21,79.69,1012.76
28.22,80.09,1012.77
28.21,80.19,1012.77
28.22,80.57,1012.74
28.21,80.23,1012.81
28.21,80.43,1012.75
28.21,80.09,1012.77
28.21,80.04,1012.75
28.20,79.97,1012.75
28.21,80.05,1012.76
28.21,79.97,1012.75
28.20,79.87,1012.76
28.20,79.99,1012.75
28.19,79.91,1012.77
28.20,80.12,1012.77
28.19,80.23,1012.76
28.19,80.19,1012.78
28.19,79.85,1012.77
28.19,79.69,1012.74
28.19,79.77,1012.74
28.20,80.15,1012.72
28.21,80.19,1012.74
28.21,80.36,1012.76
28.20,80.02,1012.76
28.21,79.96,1012.76
28.20,79.80,1012.75
28.20,79.87,1012.75
28.22,79.80,1012.75
28.22,79.68,1012.75
28.22,79.77,1012.77
28.22,79.77,1012.76
28.22,79.77,1012.75
28.22,79.95,1012.75
28.23,79.88,1012.77
28.21,80.11,1012.75
28.21,80.02,1012.78
28.21,79.84,1012.73
28.21,79.70,1012.75
28.20,79.51,1012.73
28.21,79.54,1012.75
28.20,79.66,1012.74
28.20,79.99,1012.77
28.20,79.98,1012.75
28.20,80.04,1012.74
28.20,80.02,1012.73
28.20,79.74,1012.74
28.19,79.64,1012.74
28.20,79.71,1012.75
28.20,79.78,1012.72
28.20,79.85,1012.72
28.21,80.22,1012.72
28.20,79.87,1012.72
28.21,79.69,1012.73
28.18,79.55,1012.71
28.19,79.74,1012.71
28.18,79.73,1012.72
28.18,79.72,1012.74
28.16,79.89,1012.72
28.16,80.09,1012.73
28.15,79.96,1012.72
28.13,79.83,1012.75
28.11,79.88,1012.71
28.10,79.90,1012.73
28.09,79.86,1012.72
28.10,79.88,1012.72
28.08,79.99,1012.70
28.08,80.17,1012.74
28.08,80.21,1012.72
28.07,80.08,1012.71
28.06,80.26,1012.73
28.06,80.12,1012.72
28.06,80.10,1012.70
28.07,80.08,1012.69
28.08,80.21,1012.70
28.08,80.34,1012.70
28.09,80.07,1012.69
28.09,80.11,1012.68
28.10,80.15,1012.70
28.10,80.29,1012.69
28.10,80.10,1012.72
28.09,80.09,1012.76
28.08,80.03,1012.69
28.10,80.09,1012.71
28.09,80.10,1012.67
28.10,80.37,1012.68
28.10,80.13,1012.70
28.09,80.11,1012.70
28.09,80.07,1012.70
28.08,80.11,1012.68
28.08,80.03,1012.71
28.07,79.98,1012.69
28.07,79.91,1012.71
28.08,80.15,1012.70
28.08,80.23,1012.70
28.08,80.42,1012.68
28.08,80.45,1012.68
28.08,80.28,1012.71
28.07,80.33,1012.66
28.07,80.08,1012.71
28.07,80.10,1012.70
28.08,80.03,1012.71
28.09,80.04,1012.68
28.09,80.00,1012.69
28.09,79.92,1012.69
28.10,79.95,1012.68
28.10,79.99,1012.70
28.10,79.99,1012.68
28.09,79.82,1012.66
28.09,79.87,1012.68
28.10,79.99,1012.69
28.11,79.96,1012.67
28.11,80.26,1012.70
28.11,80.00,1012.68
28.11,79.88,1012.65
28.11,79.92,1012.66
28.12,79.75,1012.68
28.13,79.82,1012.69
28.14,79.76,1012.69
28.13,79.84,1012.69
28.14,79.90,1012.68
28.14,80.00,1012.68
28.14,80.17,1012.68
28.13,79.89,1012.67
28.13,79.96,1012.67
28.14,80.08,1012.69
28.14,80.08,1012.65
28.14,80.23,1012.70
28.15,80.18,1012.67
28.15,80.14,1012.68
28.16,80.33,1012.67
28.17,80.43,1012.67
28.17,80.61,1012.69
28.16,80.21,1012.65
28.16,79.94,1012.65
28.16,80.04,1012.68
28.16,80.01,1012.68
28.17,80.16,1012.68
28.18,80.26,1012.66
28.17,79.88,1012.66
28.17,80.11,1012.68
28.18,80.09,1012.68
28.18,80.32,1012.68
28.18,80.08,1012.66
28.18,80.11,1012.66
28.18,80.06,1012.65
28.17,80.25,1012.68
28.17,79.97,1012.66
28.17,79.88,1012.67
28.18,79.92,1012.66
28.18,80.13,1012.66
28.18,80.64,1012.67
28.18,80.27,1012.66
28.17,79.93,1012.68
28.16,79.96,1012.64
28.16,80.23,1012.63
28.18,80.05,1012.65
28.19,80.41,1012.62
28.19,80.06,1012.64
28.21,80.33,1012.67
28.22,80.12,1012.64
28.22,80.00,1012.66
28.23,80.11,1012.69
28.21,80.41,1012.66
28.22,80.36,1012.65
28.22,80.37,1012.68
28.20,80.05,1012.64
28.20,79.84,1012.62
28.19,79.70,1012.61
28.19,79.74,1012.63
28.19,79.72,1012.65
28.18,79.58,1012.65
28.18,79.64,1012.62
28.18,79.67,1012.62
28.18,79.68,1012.66
28.19,79.91,1012.64
28.18,80.08,1012.63
28.19,79.88,1012.64
28.19,79.70,1012.65
28.19,79.86,1012.65
28.19,79.93,1012.64
28.20,79.92,1012.66
28.20,79.78,1012.64
28.20,79.65,1012.64
28.20,79.58,1012.66
28.21,79.50,1012.65
28.20,79.49,1012.63
28.21,79.56,1012.67
28.21,79.71,1012.62
28.22,80.04,1012.65
28.22,79.95,1012.64
28.21,79.71,1012.65
28.21,79.76,1012.63
28.22,79.78,1012.62
28.25,79.81,1012.67
28.27,79.84,1012.64
28.28,79.75,1012.63
28.29,79.80,1012.61
28.30,80.00,1012.66
28.29,79.83,1012.64
28.30,79.56,1012.62
28.31,79.70,1012.65
28.32,79.73,1012.60
28.33,79.49,1012.63
28.34,79.38,1012.64
28.34,79.35,1012.62
28.34,79.19,1012.57
28.34,79.40,1012.60
28.32,79.31,1012.62
28.32,78.94,1012.61
28.33,78.93,1012.63
28.32,78.78,1012.61
28.33,78.81,1012.56
28.33,78.90,1012.61
28.33,78.77,1012.62
28.33,78.73,1012.59
28.34,78.91,1012.59
28.34,78.71,1012.62
28.34,78.72,1012.60
28.35,78.71,1012.60
28.34,78.76,1012.57
28.35,78.81,1012.53
28.35,78.70,1012.57
28.36,78.74,1012.55
28.35,78.78,1012.58
28.36,78.70,1012.58
28.36,78.66,1012.57
28.37,78.68,1012.57
28.38,78.78,1012.54
28.39,78.79,1012.58
28.40,78.67,1012.58
28.41,78.67,1012.55
28.42,78.62,1012.59
28.42,78.58,1012.54
28.43,78.60,1012.56
28.43,78.63,1012.56
28.44,78.66,1012.58
28.45,78.59,1012.59
28.46,78.54,1012.58
28.47,78.51,1012.56
28.47,78.58,1012.56
28.48,78.64,1012.57
28.49,78.75,1012.58
28.50,78.89,1012.57
28.50,78.93,1012.55
28.51,78.76,1012.58
28.51,78.75,1012.57
28.51,78.78,1012.58
28.52,78.74,1012.58
28.52,78.60,1012.61
28.52,78.57,1012.53
28.53,78.57,1012.57
28.53,78.53,1012.56
28.53,78.37,1012.57
28.54,78.33,1012.56
28.54,78.23,1012.60
28.54,78.60,1012.57
28.54,78.29,1012.58
28.54,78.25,1012.57
28.55,78.32,1012.58
28.55,78.42,1012.59
1012.59
78.51,28.55,28.54,78.47,1012.58
28.53,78.45,1012.55
28.53,78.34,1012.54
28.54,78.23,1012.55
28.54,78.31,1012.59
28.53,78.48,1012.55
28.53,78.26,1012.55
28.54,78.44,1012.58
28.54,78.42,1012.55
28.53,78.39,1012.58
28.53,78.50,1012.57
28.53,78.45,1012.56
28.53,78.45,1012.57
28.52,78.52,1012.52
28.53,78.58,1012.54
28.54,78.49,1012.58
28.53,78.75,1012.58
28.53,78.68,1012.53
28.51,78.66,1012.55
28.49,78.52,1012.54
28.48,78.75,1012.55
28.47,78.86,1012.54
28.44,78.71,1012.53
28.42,78.61,1012.54
28.41,78.63,1012.55
28.41,78.66,1012.52
28.40,78.64,1012.52
28.40,78.64,1012.53
28.42,78.75,1012.57
28.42,78.83,1012.50
28.43,78.76,1012.51
28.42,78.74,1012.56
28.41,78.75,1012.54
28.42,78.81,1012.54
28.42,78.82,1012.53
28.42,78.97,1012.54
28.38,78.93,1012.54
28.38,79.02,1012.55
28.38,79.01,1012.52
28.38,78.95,1012.52
28.38,78.98,1012.54
28.38,78.89,1012.52
28.40,78.92,1012.53
28.39,78.88,1012.52
28.40,78.89,1012.52
28.40,78.85,1012.56
28.39,78.79,1012.52
28.40,78.84,1012.52
28.41,79.06,1012.53
28.42,78.97,1012.52
28.42,79.01,1012.51
28.42,79.08,1012.50
28.43,79.04,1012.54
28.43,78.95,1012.54
28.43,78.94,1012.50
28.44,79.00,1012.53
28.45,78.95,1012.54
28.45,78.92,1012.54
28.44,79.17,1012.52
28.43,79.01,1012.51
28.42,78.90,1012.54
28.43,78.81,1012.51
28.42,78.95,1012.55
28.41,78.85,1012.52
28.42,78.83,1012.54
28.41,78.99,1012.52
28.41,78.86,1012.52
28.39,79.10,1012.52
28.40,79.44,1012.55
28.38,78.98,1012.52
28.37,78.93,1012.57
28.38,78.96,1012.52
28.35,78.84,1012.53
28.33,78.87,1012.55
28.33,78.92,1012.53
28.32,79.14,1012.60
28.31,79.20,1012.59
28.29,79.08,1012.60
28.27,79.02,1012.57
28.26,79.10,1012.55
28.27,79.04,1012.57
28.26,79.05,1012.62
28.25,79.04,1012.63
28.24,79.11,1012.59
28.24,79.14,1012.61
28.25,79.21,1012.62
28.25,79.20,1012.58
28.26,79.12,1012.62
28.26,79.20,1012.61
28.27,79.15,1012.60
28.27,79.13,1012.59
28.27,79.23,1012.58
28.28,79.45,1012.59
28.29,79.28,1012.54
28.30,79.29,1012.62
28.29,79.23,1012.60
28.30,79.21,1012.57
28.31,79.15,1012.59
28.29,79.42,1012.59
28.30,79.54,1012.55
28.29,79.67,1012.58
28.28,79.55,1012.56
28.28,79.39,1012.56
28.28,79.31,1012.56
28.26,79.17,1012.57
28.27,79.18,1012.61
28.26,79.14,1012.60
28.26,79.19,1012.62
28.27,79.26,1012.63
28.25,79.64,1012.63
28.26,79.84,1012.62
28.26,79.73,1012.62
28.26,79.50,1012.60
28.26,79.40,1012.61
28.27,79.41,1012.62
28.27,79.28,1012.60
28.27,79.63,1012.59
28.27,79.42,1012.58
28.27,79.34,1012.60
28.24,79.44,1012.58
28.24,79.55,1012.62
28.25,79.41,1012.62
28.26,79.37,1012.58
28.26,79.45,1012.61
28.28,79.27,1012.60
28.30,79.40,1012.57
28.31,79.29,1012.63
28.32,79.24,1012.62
28.32,79.08,1012.57
28.33,79.12,1012.56
28.33,79.11,1012.58
28.34,79.22,1012.58
28.34,79.18,1012.54
28.34,79.18,1012.56
28.34,79.08,1012.55
28.34,79.15,1012.53
28.34,79.08,1012.62
28.36,78.96,1012.53
28.36,79.04,1012.55
28.37,78.90,1012.56
28.37,78.95,1012.53
28.37,78.85,1012.53
28.37,78.76,1012.54
28.37,78.81,1012.53
28.37,78.80,1012.55
28.39,78.75,1012.55
28.38,78.94,1012.52
28.40,78.76,1012.54
28.41,78.70,1012.53
28.41,78.69,1012.52
28.42,78.70,1012.53
28.43,78.67,1012.51
28.43,78.86,1012.53
28.44,78.74,1012.54
28.44,78.58,1012.55
28.43,78.73,1012.52
28.43,78.79,1012.54
28.44,78.68,1012.55
28.44,78.65,1012.54
28.45,78.82,1012.51
28.45,78.79,1012.54
28.44,78.86,1012.53
28.42,79.15,1012.54
28.40,79.44,1012.56
28.38,79.47,1012.51
28.37,79.36,1012.54
28.34,79.23,1012.55
28.33,79.10,1012.51
28.31,79.01,1012.58
28.30,78.92,1012.57
28.30,78.97,1012.57
28.29,78.99,1012.58
28.27,79.06,1012.60
28.27,79.31,1012.58
28.26,79.26,1012.56
28.25,79.26,1012.55
28.25,79.29,1012.57
28.23,79.36,1012.55
28.22,79.36,1012.56
28.21,79.26,1012.56
28.21,79.17,1012.55
28.21,79.08,1012.56
28.21,79.11,1012.56
28.22,79.37,1012.54
28.22,79.17,1012.57
28.22,79.22,1012.57
28.21,79.29,1012.54
28.22,79.54,1012.58
28.22,79.92,1012.56
28.24,80.16,1012.57
28.25,79.95,1012.56
28.23,79.39,1012.55
28.23,79.28,1012.59
28.22,79.28,1012.54
28.22,79.27,1012.58
28.21,79.43,1012.57
28.22,79.38,1012.57
28.21,79.28,1012.58
28.22,79.21,1012.57
28.21,79.28,1012.56
28.22,79.36,1012.57
28.22,79.54,1012.59
28.22,79.40,1012.53
28.22,79.31,1012.55
28.22,79.38,1012.59
28.23,79.74,1012.59
28.24,79.69,1012.58
28.23,79.28,1012.56
28.23,79.17,1012.54
28.23,79.10,1012.57
28.23,79.21,1012.58
28.24,79.37,1012.58
28.24,79.37,1012.58
28.23,79.22,1012.58
28.25,79.11,1012.58
28.24,79.29,1012.54
28.24,79.40,1012.57
28.24,79.08,1012.53
28.23,79.08,1012.60
28.24,79.03,1012.58
28.23,79.39,1012.56
28.23,79.03,1012.57
28.23,78.95,1012.59
28.23,79.13,1012.56
28.23,79.00,1012.54
28.22,78.85,1012.62
28.23,78.84,1012.57
28.23,78.89,1012.55
28.23,78.90,1012.56
28.24,78.93,1012.58
28.25,79.09,1012.60
28.26,79.19,1012.53
28.26,79.37,1012.59
28.27,79.57,1012.56
28.28,79.80,1012.60
28.28,79.68,1012.57
28.28,79.83,1012.54
28.28,79.66,1012.54
28.27,79.42,1012.55
28.27,79.16,1012.59
28.27,79.23,1012.56
28.26,79.11,1012.57
28.27,79.11,1012.56
28.27,79.24,1012.56
28.27,79.29,1012.58
28.26,79.15,1012.57
28.26,79.24,1012.58
28.26,79.34,1012.62
28.26,79.25,1012.59
28.25,79.39,1012.57
28.25,79.35,1012.60
28.24,79.25,1012.57
28.24,79.04,1012.59
28.25,79.19,1012.57
28.25,79.26,1012.59
28.25,79.25,1012.58
28.26,79.14,1012.59
28.26,79.19,1012.59
28.27,79.06,1012.60
28.26,79.05,1012.63
28.26,79.31,1012.61
28.26,79.25,1012.57
28.27,79.56,1012.60
28.27,79.85,1012.63
28.26,79.70,1012.60
28.26,79.39,1012.62
28.27,79.34,1012.59
28.26,79.26,1012.60
28.26,79.10,1012.58
28.25,79.14,1012.61
28.26,79.20,1012.59
28.25,79.07,1012.62
28.26,78.96,1012.59
28.26,79.10,1012.61
28.27,79.03,1012.61
28.27,79.36,1012.61
28.26,79.24,1012.60
28.27,79.24,1012.61
28.26,79.39,1012.59
28.25,79.19,1012.58
28.24,79.25,1012.63
28.24,79.13,1012.61
28.24,79.29,1012.61
28.23,79.08,1012.60
28.23,79.14,1012.59
28.25,79.27,1012.63
28.25,79.24,1012.61
28.25,79.18,1012.65
28.25,79.02,1012.62
28.26,79.10,1012.63
28.26,79.35,1012.62
28.27,79.32,1012.64
28.28,79.31,1012.63
28.28,79.36,1012.64
28.28,79.36,1012.62
28.29,79.46,1012.62
28.29,79.47,1012.59
28.29,79.44,1012.64
28.28,79.67,1012.60
28.30,79.96,1012.64
28.31,80.09,1012.64
28.29,79.53,1012.62
28.29,79.66,1012.59
28.30,79.89,1012.58
28.30,79.61,1012.63
28.29,79.62,1012.66
28.29,79.43,1012.65
28.28,79.42,1012.63
28.28,79.53,1012.62
28.29,79.56,1012.62
28.27,79.29,1012.60
28.27,79.18,1012.63
28.27,79.31,1012.62
28.27,79.49,1012.61
28.28,79.59,1012.59
28.29,79.89,1012.63
28.28,79.70,1012.63
28.26,79.36,1012.59
28.26,79.53,1012.62
28.25,79.35,1012.61
28.25,79.15,1012.61
28.26,79.12,1012.61
28.27,79.21,1012.61
28.27,79.50,1012.61
28.27,79.60,1012.62
28.28,79.39,1012.62
28.28,79.31,1012.61
28.28,79.33,1012.59
28.28,79.01,1012.57
28.28,78.96,1012.62
28.29,78.88,1012.60
28.30,78.87,1012.60
28.32,78.92,1012.57
28.32,78.94,1012.53
28.32,79.18,1012.58
28.32,79.13,1012.58
28.32,79.06,1012.58
28.32,78.85,1012.58
28.32,78.88,1012.54
28.31,78.77,1012.54
28.31,78.82,1012.57
28.30,78.84,1012.56
28.30,78.89,1012.53
28.32,79.00,1012.56
28.31,78.85,1012.54
28.32,78.99,1012.52
28.33,79.10,1012.55
28.32,79.06,1012.52
28.32,78.89,1012.53
28.31,78.72,1012.53
28.31,78.81,1012.55
28.32,78.92,1012.52
28.32,79.13,1012.54
28.31,78.98,1012.56
28.31,79.11,1012.53
28.31,78.99,1012.53
28.31,79.30,1012.52
28.30,78.96,1012.53
28.30,78.96,1012.54
28.31,78.95,1012.49
28.31,78.89,1012.53
28.32,78.92,1012.49
28.33,78.91,1012.51
28.34,78.98,1012.51
28.35,78.91,1012.49
28.36,78.77,1012.51
28.37,78.91,1012.47
28.38,78.89,1012.50
28.39,78.99,1012.50
28.40,78.90,1012.49
28.40,78.86,1012.51
28.42,78.85,1012.49
28.42,78.89,1012.50
28.42,78.94,1012.51
28.42,79.08,1012.50
28.41,79.06,1012.49
28.39,78.86,1012.49
28.38,79.01,1012.51
28.37,79.38,1012.51
28.37,79.40,1012.48
28.36,79.38,1012.46
28.35,78.94,1012.50
28.34,78.86,1012.50
28.33,78.86,1012.50
28.34,79.10,1012.53
28.32,79.04,1012.54
28.32,79.13,1012.48
28.31,79.11,1012.49
28.32,79.39,1012.48
28.30,79.03,1012.48
28.30,79.10,1012.53
28.29,78.93,1012.48
28.28,79.05,1012.48
28.28,78.87,1012.52
28.27,78.79,1012.51
28.28,78.79,1012.49
28.27,78.86,1012.52
28.29,79.17,1012.52
28.28,78.85,1012.48
28.26,78.94,1012.51
28.26,78.83,1012.47
28.26,78.82,1012.50
28.26,78.80,1012.50
28.27,78.74,1012.49
28.27,78.80,1012.44
28.29,78.91,1012.46
28.30,78.89,1012.43
28.30,78.89,1012.46
28.30,79.01,1012.46
28.31,79.00,1012.43
28.31,79.06,1012.45
28.33,79.27,1012.43
28.33,79.30,1012.46
28.31,79.40,1012.41
28.30,79.14,1012.45
28.29,79.15,1012.43
28.28,79.38,1012.45
28.28,79.71,1012.43
28.27,79.42,1012.44
28.26,79.19,1012.43
28.26,79.10,1012.44
28.26,79.17,1012.45
28.28,79.11,1012.48
28.27,78.98,1012.44
28.27,78.95,1012.43
28.28,78.90,1012.41
28.28,79.08,1012.42
28.29,79.27,1012.45
28.29,79.05,1012.47
28.30,79.14,1012.46
28.31,79.27,1012.41
28.32,79.35,1012.45
28.32,79.10,1012.42
28.34,79.04,1012.44
28.34,78.95,1012.42
28.35,78.94,1012.48
28.36,78.82,1012.44
28.37,78.80,1012.46
28.38,78.71,1012.42
28.39,78.71,1012.44
28.40,78.72,1012.43
28.40,78.83,1012.44
28.41,78.83,1012.42
28.42,78.84,1012.41
28.43,78.80,1012.41
28.43,78.79,1012.38
28.44,78.83,1012.43
28.45,78.81,1012.43
28.45,78.87,1012.41
28.45,78.90,1012.40
28.45,79.04,1012.42
28.46,79.03,1012.43
28.46,78.86,1012.40
28.46,78.72,1012.41
28.47,78.59,1012.41
28.48,78.57,1012.40
28.47,78.50,1012.40
28.48,78.52,1012.43
28.49,78.58,1012.40
28.48,78.50,1012.39
28.48,78.49,1012.39
28.48,78.46,1012.39
28.49,78.50,1012.40
28.49,78.52,1012.36
28.49,78.51,1012.38
28.49,78.54,1012.38
28.48,78.52,1012.39
28.49,78.58,1012.34
28.48,78.56,1012.35
28.48,78.51,1012.37
28.48,78.39,1012.39
28.48,78.39,1012.39
28.48,78.43,1012.41
28.47,78.30,1012.36
28.47,78.33,1012.39
28.47,78.50,1012.37
28.47,78.50,1012.36
28.47,78.57,1012.38
28.46,78.58,1012.37
28.44,78.67,1012.33
28.43,78.60,1012.33
28.43,78.40,1012.34
28.43,78.38,1012.37
28.43,78.43,1012.35
28.43,78.51,1012.36
28.43,78.56,1012.39
28.42,78.55,1012.36
28.43,78.44,1012.36
28.43,78.51,1012.34
28.44,78.48,1012.36
28.44,78.53,1012.33
28.45,78.54,1012.35
28.46,78.51,1012.32
28.45,78.54,1012.35
28.45,78.50,1012.32
28.45,78.44,1012.32
28.44,78.37,1012.33
28.45,78.40,1012.33
28.44,78.66,1012.33
28.43,78.57,1012.35
28.43,78.58,1012.34
28.43,78.62,1012.33
28.42,78.51,1012.32
28.43,78.50,1012.35
28.42,78.58,1012.28
28.41,78.70,1012.30
28.42,78.67,1012.27
28.43,78.60,1012.30
28.43,78.51,1012.31
28.44,78.62,1012.27
28.43,78.35,1012.25
28.44,78.40,1012.29
28.44,78.33,1012.27
28.45,78.29,1012.31
28.45,78.29,1012.31
28.45,78.45,1012.25
28.46,78.47,1012.28
28.46,78.44,1012.29
28.46,78.50,1012.30
28.47,78.36,1012.27
28.47,78.30,1012.26
28.47,78.32,1012.28
28.48,78.26,1012.30
28.48,78.36,1012.29
28.47,78.54,1012.26
28.47,78.79,1012.26
28.48,78.69,1012.28
28.47,78.64,1012.28
28.48,78.58,1012.25
28.49,78.58,1012.26
28.50,78.68,1012.28
28.49,78.67,1012.24
28.50,78.55,1012.27
28.50,78.68,1012.25
28.51,78.48,1012.25
28.51,78.59,1012.28
28.51,78.83,1012.24
28.51,78.81,1012.26
28.51,78.76,1012.27
28.52,78.54,1012.23
28.51,78.39,1012.24
28.51,78.39,1012.22
28.52,78.48,1012.27
28.53,78.30,1012.27
28.53,78.27,1012.25
28.53,78.54,1012.25
28.53,78.38,1012.26
28.53,78.39,1012.23
28.52,78.37,1012.24
28.53,78.45,1012.26
28.53,78.52,1012.24
28.53,78.55,1012.23
28.52,78.48,1012.24
28.51,78.40,1012.24
28.51,78.46,1012.24
28.51,78.42,1012.23
28.50,78.34,1012.24
28.49,78.36,1012.21
28.49,78.39,1012.26
28.48,78.45,1012.22
28.47,78.50,1012.22
28.48,78.60,1012.27
28.47,78.55,1012.24
28.48,78.52,1012.22
28.47,78.71,1012.25
28.48,78.62,1012.22
28.48,78.53,1012.21
28.48,78.46,1012.23
28.49,78.49,1012.22
28.48,78.43,1012.20
28.49,78.38,1012.24
28.49,78.31,1012.25
28.50,78.25,1012.23
28.50,78.28,1012.23
28.50,78.23,1012.22
28.51,78.23,1012.22
28.50,78.20,1012.20
28.49,78.29,1012.21
28.50,78.20,1012.23
28.49,78.18,1012.22
28.50,78.24,1012.24
28.50,78.17,1012.23
28.50,78.32,1012.23
28.51,78.27,1012.20
28.51,78.35,1012.22
28.51,78.33,1012.22
28.51,78.39,1012.24
28.52,78.49,1012.24
28.53,78.50,1012.26
28.53,78.46,1012.24
28.54,78.39,1012.25
28.54,78.49,1012.23
28.54,78.56,1012.27
28.54,78.51,1012.22
28.55,78.46,1012.23
28.56,78.31,1012.23
28.55,78.23,1012.22
28.56,78.14,1012.22
28.57,78.09,1012.24
28.57,78.04,1012.24
28.57,78.18,1012.22
28.59,78.23,1012.26
28.57,78.21,1012.21
28.57,78.29,1012.25
28.57,78.33,1012.23
28.58,78.39,1012.21
28.58,78.38,1012.23
28.59,78.35,1012.23
28.60,78.32,1012.23
28.60,78.32,1012.22
28.59,78.37,1012.21
28.59,78.32,1012.21
28.60,78.26,1012.22
28.59,78.31,1012.24
28.59,78.34,1012.21
28.59,78.28,1012.20
28.59,78.39,1012.23
28.56,78.49,1012.24
28.53,78.50,1012.20
28.51,78.27,1012.24
28.49,78.36,1012.20
28.49,78.65,1012.21
28.48,78.71,1012.21
28.47,79.04,1012.20
28.45,78.99,1012.19
28.44,78.67,1012.17
28.43,78.75,1012.22
28.42,79.02,1012.22
28.42,79.47,1012.24
28.42,79.36,1012.21
28.41,79.08,1012.20
28.41,79.09,1012.19
28.40,78.59,1012.20
28.40,78.77,1012.19
28.41,79.35,1012.16
28.39,79.25,1012.19
28.37,79.07,1012.18
28.37,79.05,1012.23
28.34,78.81,1012.19
28.33,78.93,1012.21
28.33,79.13,1012.22
28.32,79.34,1012.21
28.32,79.46,1012.22
28.32,79.49,1012.20
28.31,79.50,1012.19
28.31,79.38,1012.22
28.31,79.35,1012.18
28.31,79.50,1012.22
28.32,79.53,1012.22
28.31,79.33,1012.22
